promotion_id,customer_id,product_id,erp_source,promotion_type,baseline_price,promotional_price,discount_pct,discount_amount,volume_units,trade_spend_amount,volume_uplift_pct,promo_start_date,promo_end_date,transaction_date,approval_status,_ingestion_timestamp
PROMO00724,CUST006,PROD008,M3_V133,New Product Launch,1.49,1.2547,15.79,0.2353,783,184.24,9.63,2024-08-14,2024-08-29,2024-08-14,APPROVED,2026-05-05T00:00:29.881717
PROMO00725,CUST003,PROD005,CLOUDSUITE,Market Development Fund,3.49,3.3082,5.21,0.1818,4337,788.47,28.92,2025-02-21,2025-03-11,2025-02-21,APPROVED,2026-05-05T00:00:29.881727
PROMO00726,CUST005,PROD008,NAV2,Retailer Event,1.49,1.2561,15.7,0.2339,4079,954.08,6.98,2025-01-21,2025-02-10,2025-01-21,APPROVED,2026-05-05T00:00:29.881738
PROMO00727,CUST005,PROD010,NAV2,New Product Launch,1.49,1.3467,9.62,0.1433,109,15.62,2.54,2024-10-07,2024-10-31,2024-10-07,APPROVED,2026-05-05T00:00:29.881748
PROMO00728,CUST007,PROD007,M3_V133,Retailer Event,0.99,0.891,10.0,0.099,3242,320.96,3.82,2025-02-28,2025-03-09,2025-02-28,APPROVED,2026-05-05T00:00:29.881759
PROMO00729,CUST007,PROD011,M3_V133,Bundle Deal,1.49,1.3441,9.79,0.1459,2277,332.21,24.72,2024-05-25,2024-06-09,2024-05-25,APPROVED,2026-05-05T00:00:29.881770
PROMO00730,CUST007,PROD004,M3_V133,New Product Launch,3.99,3.1094,22.07,0.8806,1544,1359.65,-0.59,2024-03-10,2024-03-31,2024-03-10,APPROVED,2026-05-05T00:00:29.881780
PROMO00731,CUST010,PROD008,NAV2,New Product Launch,1.49,1.3344,10.44,0.1556,4080,634.85,-4.22,2024-04-06,2024-04-14,2024-04-06,APPROVED,2026-05-05T00:00:29.881790
PROMO00732,CUST009,PROD001,CLOUDSUITE,New Product Launch,1.09,0.995,8.72,0.095,887,84.27,0.0,2024-05-24,2024-06-14,2024-05-24,APPROVED,2026-05-05T00:00:29.881800
PROMO00733,CUST012,PROD001,CLOUDSUITE,Retailer Event,1.09,0.9847,9.66,0.1053,1284,135.21,3.69,2024-01-08,2024-01-28,2024-01-08,APPROVED,2026-05-05T00:00:29.881811
PROMO00734,CUST005,PROD013,NAV2,Bundle Deal,1.89,1.4933,20.99,0.3967,3092,1226.6,26.66,2024-08-25,2024-09-11,2024-08-25,APPROVED,2026-05-05T00:00:29.881821
PROMO00735,CUST002,PROD014,NAV2,New Product Launch,4.29,3.4316,20.01,0.8584,1246,1069.57,26.03,2024-01-29,2024-02-07,2024-01-29,APPROVED,2026-05-05T00:00:29.881833
PROMO00736,CUST009,PROD008,CLOUDSUITE,Retailer Event,1.49,1.3614,8.63,0.1286,2098,269.8,28.13,2025-02-22,2025-03-04,2025-02-22,APPROVED,2026-05-05T00:00:29.881846
PROMO00737,CUST012,PROD004,CLOUDSUITE,Bundle Deal,3.99,3.4833,12.7,0.5067,3678,1863.64,34.78,2024-05-06,2024-05-19,2024-05-06,APPROVED,2026-05-05T00:00:29.881857
PROMO00738,CUST008,PROD012,TROPOS,Seasonal Promotion,4.49,3.5731,20.42,0.9169,4319,3960.09,13.91,2024-12-06,2025-01-03,2024-12-06,APPROVED,2026-05-05T00:00:29.881870
PROMO00739,CUST005,PROD015,NAV2,Clearance,1.45,1.2838,11.46,0.1662,395,65.65,15.84,2025-01-16,2025-01-31,2025-01-16,APPROVED,2026-05-05T00:00:29.881880
PROMO00740,CUST008,PROD011,TROPOS,Market Development Fund,1.49,1.3264,10.98,0.1636,3002,491.13,21.67,2024-01-27,2024-02-06,2024-01-27,APPROVED,2026-05-05T00:00:29.881891
PROMO00741,CUST004,PROD011,NAV1,Market Development Fund,1.49,1.2862,13.68,0.2038,173,35.26,6.04,2024-03-26,2024-04-05,2024-03-26,APPROVED,2026-05-05T00:00:29.881901
PROMO00742,CUST007,PROD013,M3_V133,Market Development Fund,1.89,1.7036,9.86,0.1864,394,73.44,22.63,2024-10-24,2024-11-19,2024-10-24,APPROVED,2026-05-05T00:00:29.881911
PROMO00743,CUST003,PROD006,CLOUDSUITE,Retailer Event,4.29,3.414,20.42,0.876,2087,1828.21,-1.34,2024-03-21,2024-04-16,2024-03-21,APPROVED,2026-05-05T00:00:29.881921
PROMO00744,CUST006,PROD015,M3_V133,New Product Launch,1.45,1.0963,24.39,0.3537,541,191.35,20.78,2024-01-31,2024-02-24,2024-01-31,APPROVED,2026-05-05T00:00:29.881932
PROMO00745,CUST002,PROD003,NAV2,Market Development Fund,2.29,1.952,14.76,0.338,2644,893.67,20.79,2024-10-12,2024-10-30,2024-10-12,APPROVED,2026-05-05T00:00:29.881942
PROMO00746,CUST008,PROD012,TROPOS,Bundle Deal,4.49,4.0922,8.86,0.3978,3144,1250.68,0.39,2024-07-02,2024-07-10,2024-07-02,APPROVED,2026-05-05T00:00:29.881953
PROMO00747,CUST008,PROD012,TROPOS,Bundle Deal,4.49,3.8726,13.75,0.6174,2464,1521.27,14.6,2024-10-04,2024-10-29,2024-10-04,APPROVED,2026-05-05T00:00:29.881965
PROMO00748,CUST003,PROD009,CLOUDSUITE,Market Development Fund,4.99,4.3937,11.95,0.5963,3887,2317.82,28.25,2024-05-20,2024-06-13,2024-05-20,APPROVED,2026-05-05T00:00:29.881978
PROMO00749,CUST003,PROD002,CLOUDSUITE,Market Development Fund,1.09,0.9197,15.62,0.1703,3731,635.39,5.53,2024-05-31,2024-06-18,2024-05-31,APPROVED,2026-05-05T00:00:29.881989
PROMO00750,CUST008,PROD001,TROPOS,Bundle Deal,1.09,0.8663,20.52,0.2237,4194,938.2,2.42,2024-07-13,2024-07-20,2024-07-13,APPROVED,2026-05-05T00:00:29.881999
PROMO00751,CUST010,PROD014,NAV2,Bundle Deal,4.29,3.7632,12.28,0.5268,2006,1056.76,-2.47,2024-06-13,2024-07-07,2024-06-13,APPROVED,2026-05-05T00:00:29.882009
PROMO00752,CUST007,PROD004,M3_V133,Clearance,3.99,3.3723,15.48,0.6177,4125,2548.01,1.17,2025-01-27,2025-02-12,2025-01-27,APPROVED,2026-05-05T00:00:29.882019
PROMO00753,CUST006,PROD007,M3_V133,Clearance,0.99,0.8136,17.82,0.1764,954,168.29,21.36,2024-02-19,2024-02-27,2024-02-19,APPROVED,2026-05-05T00:00:29.882029
PROMO00754,CUST003,PROD003,CLOUDSUITE,Retailer Event,2.29,1.7754,22.47,0.5146,1705,877.39,2.66,2024-02-24,2024-03-03,2024-02-24,APPROVED,2026-05-05T00:00:29.882042
PROMO00755,CUST010,PROD011,NAV2,Clearance,1.49,1.1662,21.73,0.3238,4063,1315.6,23.05,2024-09-26,2024-10-11,2024-09-26,APPROVED,2026-05-05T00:00:29.882052
PROMO00756,CUST001,PROD006,NAV1,Seasonal Promotion,4.29,3.8863,9.41,0.4037,630,254.33,21.23,2024-01-07,2024-01-16,2024-01-07,APPROVED,2026-05-05T00:00:29.882063
PROMO00757,CUST008,PROD013,TROPOS,Bundle Deal,1.89,1.554,17.78,0.336,3006,1010.02,32.53,2024-10-12,2024-11-01,2024-10-12,APPROVED,2026-05-05T00:00:29.882073
PROMO00758,CUST006,PROD013,M3_V133,Volume Discount,1.89,1.5277,19.17,0.3623,2227,806.84,24.37,2024-09-27,2024-10-13,2024-09-27,APPROVED,2026-05-05T00:00:29.882083
PROMO00759,CUST002,PROD004,NAV2,Bundle Deal,3.99,3.024,24.21,0.966,845,816.27,4.24,2024-02-21,2024-03-11,2024-02-21,APPROVED,2026-05-05T00:00:29.882093
PROMO00760,CUST004,PROD004,NAV1,Bundle Deal,3.99,3.3708,15.52,0.6192,2087,1292.27,32.9,2024-10-18,2024-11-11,2024-10-18,APPROVED,2026-05-05T00:00:29.882103
PROMO00761,CUST012,PROD009,CLOUDSUITE,Bundle Deal,4.99,4.3263,13.3,0.6637,914,606.62,18.06,2025-01-27,2025-02-24,2025-01-27,APPROVED,2026-05-05T00:00:29.882117
PROMO00762,CUST008,PROD012,TROPOS,Market Development Fund,4.49,3.6683,18.3,0.8217,902,741.17,2.22,2024-03-26,2024-04-14,2024-03-26,APPROVED,2026-05-05T00:00:29.882127
PROMO00763,CUST009,PROD006,CLOUDSUITE,Retailer Event,4.29,3.5114,18.15,0.7786,4423,3443.75,32.34,2024-11-03,2024-11-20,2024-11-03,APPROVED,2026-05-05T00:00:29.882137
PROMO00764,CUST009,PROD006,CLOUDSUITE,Bundle Deal,4.29,3.3505,21.9,0.9395,3427,3219.67,12.22,2025-01-26,2025-02-12,2025-01-26,APPROVED,2026-05-05T00:00:29.882148
PROMO00765,CUST010,PROD004,NAV2,Market Development Fund,3.99,3.3412,16.26,0.6488,1802,1169.14,17.01,2024-07-11,2024-07-26,2024-07-11,APPROVED,2026-05-05T00:00:29.882158
PROMO00766,CUST006,PROD008,M3_V133,Bundle Deal,1.49,1.2821,13.95,0.2079,3302,686.49,-3.61,2024-01-01,2024-01-17,2024-01-01,APPROVED,2026-05-05T00:00:29.882171
PROMO00767,CUST010,PROD001,NAV2,New Product Launch,1.09,0.9227,15.35,0.1673,2522,421.93,34.38,2024-01-04,2024-01-17,2024-01-04,APPROVED,2026-05-05T00:00:29.882181
PROMO00768,CUST006,PROD001,M3_V133,Clearance,1.09,0.8673,20.43,0.2227,2310,514.44,17.25,2024-10-10,2024-11-04,2024-10-10,APPROVED,2026-05-05T00:00:29.882192
PROMO00769,CUST003,PROD002,CLOUDSUITE,Seasonal Promotion,1.09,1.0273,5.75,0.0627,2963,185.78,5.6,2024-03-20,2024-04-14,2024-03-20,APPROVED,2026-05-05T00:00:29.882202
PROMO00770,CUST004,PROD004,NAV1,Clearance,3.99,3.5862,10.12,0.4038,2510,1013.54,10.99,2024-02-17,2024-03-01,2024-02-17,APPROVED,2026-05-05T00:00:29.882215
PROMO00771,CUST012,PROD002,CLOUDSUITE,Retailer Event,1.09,0.8778,19.47,0.2122,4002,849.22,28.03,2024-03-29,2024-04-23,2024-03-29,APPROVED,2026-05-05T00:00:29.882236
PROMO00772,CUST002,PROD010,NAV2,Market Development Fund,1.49,1.224,17.85,0.266,356,94.7,18.05,2025-01-09,2025-01-18,2025-01-09,APPROVED,2026-05-05T00:00:29.882255
PROMO00773,CUST001,PROD015,NAV1,Retailer Event,1.45,1.1539,20.42,0.2961,2900,858.69,11.66,2025-02-22,2025-03-04,2025-02-22,APPROVED,2026-05-05T00:00:29.882265
PROMO00774,CUST004,PROD012,NAV1,Bundle Deal,4.49,3.6791,18.06,0.8109,4984,4041.53,26.1,2024-01-06,2024-01-25,2024-01-06,APPROVED,2026-05-05T00:00:29.882279
PROMO00775,CUST001,PROD005,NAV1,Clearance,3.49,2.9494,15.49,0.5406,2665,1440.7,0.98,2024-10-03,2024-10-26,2024-10-03,APPROVED,2026-05-05T00:00:29.882289
PROMO00776,CUST012,PROD004,CLOUDSUITE,Market Development Fund,3.99,3.6684,8.06,0.3216,3268,1050.99,18.81,2024-08-16,2024-09-08,2024-08-16,APPROVED,2026-05-05T00:00:29.882300
PROMO00777,CUST002,PROD004,NAV2,Seasonal Promotion,3.99,3.4458,13.64,0.5442,3280,1784.98,8.45,2024-03-16,2024-04-07,2024-03-16,APPROVED,2026-05-05T00:00:29.882310
PROMO00778,CUST010,PROD012,NAV2,Volume Discount,4.49,4.221,5.99,0.269,3320,893.08,10.94,2024-05-14,2024-06-03,2024-05-14,APPROVED,2026-05-05T00:00:29.882320
PROMO00779,CUST012,PROD003,CLOUDSUITE,Seasonal Promotion,2.29,1.8265,20.24,0.4635,3989,1848.9,14.51,2024-10-13,2024-11-09,2024-10-13,APPROVED,2026-05-05T00:00:29.882331
PROMO00780,CUST010,PROD004,NAV2,Seasonal Promotion,3.99,3.3428,16.22,0.6472,4344,2811.44,-2.13,2024-05-06,2024-05-26,2024-05-06,APPROVED,2026-05-05T00:00:29.882341
PROMO00781,CUST006,PROD011,M3_V133,Bundle Deal,1.49,1.1401,23.48,0.3499,783,273.97,11.54,2024-02-27,2024-03-16,2024-02-27,APPROVED,2026-05-05T00:00:29.882352
PROMO00782,CUST006,PROD004,M3_V133,Volume Discount,3.99,3.5347,11.41,0.4553,4915,2237.8,25.79,2024-12-01,2024-12-13,2024-12-01,APPROVED,2026-05-05T00:00:29.882362
PROMO00783,CUST006,PROD010,M3_V133,Seasonal Promotion,1.49,1.1707,21.43,0.3193,3672,1172.47,12.62,2024-11-15,2024-11-29,2024-11-15,APPROVED,2026-05-05T00:00:29.882372
PROMO00784,CUST004,PROD011,NAV1,Bundle Deal,1.49,1.304,12.48,0.186,752,139.87,-2.82,2024-02-27,2024-03-24,2024-02-27,APPROVED,2026-05-05T00:00:29.882383
PROMO00785,CUST003,PROD014,CLOUDSUITE,New Product Launch,4.29,3.3612,21.65,0.9288,2406,2234.69,22.75,2024-01-08,2024-01-18,2024-01-08,APPROVED,2026-05-05T00:00:29.882393
PROMO00786,CUST005,PROD008,NAV2,Bundle Deal,1.49,1.2751,14.42,0.2149,2768,594.84,16.52,2024-04-17,2024-04-30,2024-04-17,APPROVED,2026-05-05T00:00:29.882406
PROMO00787,CUST009,PROD009,CLOUDSUITE,Clearance,4.99,3.9915,20.01,0.9985,4545,4538.18,24.2,2024-09-04,2024-09-15,2024-09-04,APPROVED,2026-05-05T00:00:29.882416
PROMO00788,CUST012,PROD012,CLOUDSUITE,Bundle Deal,4.49,3.6652,18.37,0.8248,3135,2585.75,16.07,2024-10-25,2024-11-09,2024-10-25,APPROVED,2026-05-05T00:00:29.882427
PROMO00789,CUST003,PROD001,CLOUDSUITE,Retailer Event,1.09,0.9736,10.68,0.1164,2272,264.46,21.19,2024-01-28,2024-02-04,2024-01-28,APPROVED,2026-05-05T00:00:29.882437
PROMO00790,CUST002,PROD007,NAV2,Volume Discount,0.99,0.8097,18.21,0.1803,3000,540.9,6.7,2024-02-25,2024-03-23,2024-02-25,APPROVED,2026-05-05T00:00:29.882448
PROMO00791,CUST007,PROD004,M3_V133,Volume Discount,3.99,3.0085,24.6,0.9815,4215,4137.02,31.15,2024-12-29,2025-01-20,2024-12-29,APPROVED,2026-05-05T00:00:29.882461
PROMO00792,CUST010,PROD009,NAV2,Retailer Event,4.99,4.6527,6.76,0.3373,1679,566.33,17.43,2024-09-13,2024-09-20,2024-09-13,APPROVED,2026-05-05T00:00:29.882472
PROMO00793,CUST001,PROD004,NAV1,Retailer Event,3.99,3.0543,23.45,0.9357,2547,2383.23,10.74,2024-06-19,2024-07-01,2024-06-19,APPROVED,2026-05-05T00:00:29.882482
PROMO00794,CUST001,PROD006,NAV1,New Product Launch,4.29,3.4882,18.69,0.8018,2961,2374.13,4.45,2024-11-16,2024-12-09,2024-11-16,APPROVED,2026-05-05T00:00:29.882495
PROMO00795,CUST005,PROD013,NAV2,Market Development Fund,1.89,1.7721,6.24,0.1179,2160,254.66,34.61,2024-07-17,2024-08-10,2024-07-17,APPROVED,2026-05-05T00:00:29.882505
PROMO00796,CUST005,PROD004,NAV2,Seasonal Promotion,3.99,3.6696,8.03,0.3204,3268,1047.07,-1.49,2024-12-02,2024-12-21,2024-12-02,APPROVED,2026-05-05T00:00:29.882515
PROMO00797,CUST009,PROD011,CLOUDSUITE,Seasonal Promotion,1.49,1.233,17.25,0.257,1913,491.64,17.92,2024-08-01,2024-08-21,2024-08-01,APPROVED,2026-05-05T00:00:29.882526
PROMO00798,CUST005,PROD015,NAV2,Seasonal Promotion,1.45,1.2019,17.11,0.2481,3729,925.16,3.27,2024-10-04,2024-10-15,2024-10-04,APPROVED,2026-05-05T00:00:29.882536
PROMO00799,CUST010,PROD009,NAV2,New Product Launch,4.99,4.0579,18.68,0.9321,1707,1591.09,22.54,2024-03-11,2024-04-03,2024-03-11,APPROVED,2026-05-05T00:00:29.882548
PROMO00800,CUST003,PROD007,CLOUDSUITE,Clearance,0.99,0.7434,24.91,0.2466,1239,305.54,31.68,2024-12-01,2024-12-18,2024-12-01,APPROVED,2026-05-05T00:00:29.882559
PROMO00801,CUST002,PROD009,NAV2,New Product Launch,4.99,4.2086,15.66,0.7814,1019,796.25,28.58,2024-04-04,2024-04-15,2024-04-04,APPROVED,2026-05-05T00:00:29.882569
PROMO00802,CUST012,PROD001,CLOUDSUITE,New Product Launch,1.09,0.8686,20.31,0.2214,3441,761.84,12.72,2024-07-29,2024-08-25,2024-07-29,APPROVED,2026-05-05T00:00:29.882580
PROMO00803,CUST012,PROD005,CLOUDSUITE,Seasonal Promotion,3.49,3.2094,8.04,0.2806,1589,445.87,2.39,2024-02-24,2024-03-21,2024-02-24,APPROVED,2026-05-05T00:00:29.882590
PROMO00804,CUST010,PROD005,NAV2,Seasonal Promotion,3.49,2.8929,17.11,0.5971,1941,1158.97,4.24,2024-11-01,2024-11-08,2024-11-01,APPROVED,2026-05-05T00:00:29.882600
PROMO00805,CUST006,PROD002,M3_V133,Clearance,1.09,0.8855,18.76,0.2045,3954,808.59,28.85,2024-03-09,2024-03-31,2024-03-09,APPROVED,2026-05-05T00:00:29.882610
PROMO00806,CUST012,PROD011,CLOUDSUITE,Retailer Event,1.49,1.304,12.48,0.186,3224,599.66,0.5,2024-09-08,2024-09-21,2024-09-08,APPROVED,2026-05-05T00:00:29.882621
PROMO00807,CUST004,PROD001,NAV1,Retailer Event,1.09,0.9464,13.17,0.1436,172,24.7,3.9,2024-05-18,2024-06-15,2024-05-18,APPROVED,2026-05-05T00:00:29.882631
PROMO00808,CUST004,PROD013,NAV1,Market Development Fund,1.89,1.7182,9.09,0.1718,1500,257.7,19.68,2024-08-12,2024-08-29,2024-08-12,APPROVED,2026-05-05T00:00:29.882641
PROMO00809,CUST008,PROD015,TROPOS,Volume Discount,1.45,1.3059,9.94,0.1441,3366,485.04,19.32,2025-02-01,2025-02-20,2025-02-01,APPROVED,2026-05-05T00:00:29.882654
PROMO00810,CUST012,PROD006,CLOUDSUITE,Clearance,4.29,3.7374,12.88,0.5526,4735,2616.56,16.01,2024-10-31,2024-11-08,2024-10-31,APPROVED,2026-05-05T00:00:29.882665
PROMO00811,CUST009,PROD002,CLOUDSUITE,Clearance,1.09,0.9371,14.03,0.1529,397,60.7,16.51,2024-05-05,2024-05-13,2024-05-05,APPROVED,2026-05-05T00:00:29.882675
PROMO00812,CUST009,PROD007,CLOUDSUITE,New Product Launch,0.99,0.8383,15.32,0.1517,453,68.72,12.58,2024-04-07,2024-04-23,2024-04-07,APPROVED,2026-05-05T00:00:29.882688
PROMO00813,CUST005,PROD008,NAV2,Volume Discount,1.49,1.3659,8.33,0.1241,2461,305.41,22.6,2024-11-09,2024-11-20,2024-11-09,APPROVED,2026-05-05T00:00:29.882699
PROMO00814,CUST008,PROD014,TROPOS,Clearance,4.29,3.5212,17.92,0.7688,790,607.35,-0.47,2025-01-04,2025-01-29,2025-01-04,APPROVED,2026-05-05T00:00:29.882709
PROMO00815,CUST012,PROD009,CLOUDSUITE,Retailer Event,4.99,4.6053,7.71,0.3847,3437,1322.21,-4.0,2024-06-14,2024-07-05,2024-06-14,APPROVED,2026-05-05T00:00:29.882719
PROMO00816,CUST010,PROD015,NAV2,Volume Discount,1.45,1.1709,19.25,0.2791,1704,475.59,5.0,2024-08-20,2024-09-16,2024-08-20,APPROVED,2026-05-05T00:00:29.882729
PROMO00817,CUST012,PROD013,CLOUDSUITE,Volume Discount,1.89,1.7335,8.28,0.1565,1062,166.2,23.25,2024-02-16,2024-03-14,2024-02-16,APPROVED,2026-05-05T00:00:29.882740
PROMO00818,CUST006,PROD002,M3_V133,Market Development Fund,1.09,0.9213,15.48,0.1687,3196,539.17,34.01,2025-01-07,2025-02-02,2025-01-07,APPROVED,2026-05-05T00:00:29.882750
PROMO00819,CUST003,PROD007,CLOUDSUITE,Seasonal Promotion,0.99,0.8315,16.01,0.1585,409,64.83,31.49,2025-01-28,2025-02-22,2025-01-28,APPROVED,2026-05-05T00:00:29.882760
PROMO00820,CUST011,PROD014,NAV1,Market Development Fund,4.29,3.9468,8.0,0.3432,1234,423.51,23.48,2024-04-01,2024-04-21,2024-04-01,APPROVED,2026-05-05T00:00:29.882770
PROMO00821,CUST005,PROD005,NAV2,Bundle Deal,3.49,2.806,19.6,0.684,3705,2534.22,2.23,2024-05-27,2024-06-07,2024-05-27,APPROVED,2026-05-05T00:00:29.882781
PROMO00822,CUST004,PROD001,NAV1,Retailer Event,1.09,0.8998,17.45,0.1902,2123,403.79,14.91,2024-01-07,2024-01-29,2024-01-07,APPROVED,2026-05-05T00:00:29.882796
PROMO00823,CUST009,PROD013,CLOUDSUITE,Seasonal Promotion,1.89,1.7932,5.12,0.0968,4092,396.11,18.55,2024-05-01,2024-05-23,2024-05-01,APPROVED,2026-05-05T00:00:29.882810
PROMO00824,CUST008,PROD007,TROPOS,Volume Discount,0.99,0.853,13.84,0.137,4975,681.58,4.79,2024-11-03,2024-11-27,2024-11-03,APPROVED,2026-05-05T00:00:29.882821
PROMO00825,CUST005,PROD010,NAV2,Seasonal Promotion,1.49,1.2282,17.57,0.2618,1750,458.15,0.93,2024-01-26,2024-02-22,2024-01-26,APPROVED,2026-05-05T00:00:29.882834
PROMO00826,CUST006,PROD001,M3_V133,Clearance,1.09,1.0038,7.91,0.0862,315,27.15,28.52,2024-12-07,2024-12-23,2024-12-07,APPROVED,2026-05-05T00:00:29.882845
PROMO00827,CUST006,PROD015,M3_V133,Seasonal Promotion,1.45,1.3521,6.75,0.0979,942,92.22,1.45,2024-08-01,2024-08-17,2024-08-01,APPROVED,2026-05-05T00:00:29.882858
PROMO00828,CUST010,PROD011,NAV2,Market Development Fund,1.49,1.2094,18.83,0.2806,4923,1381.39,17.49,2024-10-20,2024-11-10,2024-10-20,APPROVED,2026-05-05T00:00:29.882869
PROMO00829,CUST012,PROD010,CLOUDSUITE,Market Development Fund,1.49,1.3082,12.2,0.1818,343,62.36,6.97,2024-02-17,2024-03-06,2024-02-17,APPROVED,2026-05-05T00:00:29.882879
PROMO00830,CUST007,PROD014,M3_V133,Volume Discount,4.29,4.0176,6.35,0.2724,3550,967.02,6.71,2024-10-08,2024-10-19,2024-10-08,APPROVED,2026-05-05T00:00:29.882889
PROMO00831,CUST002,PROD012,NAV2,Retailer Event,4.49,3.4937,22.19,0.9963,2746,2735.84,15.99,2024-09-26,2024-10-09,2024-09-26,APPROVED,2026-05-05T00:00:29.882899
PROMO00832,CUST010,PROD001,NAV2,Retailer Event,1.09,1.0116,7.19,0.0784,4383,343.63,23.96,2024-02-14,2024-03-11,2024-02-14,APPROVED,2026-05-05T00:00:29.882910
PROMO00833,CUST012,PROD005,CLOUDSUITE,Clearance,3.49,3.0175,13.54,0.4725,2642,1248.35,18.01,2024-05-12,2024-06-07,2024-05-12,APPROVED,2026-05-05T00:00:29.882921
PROMO00834,CUST006,PROD015,M3_V133,Clearance,1.45,1.3399,7.59,0.1101,4659,512.96,24.17,2024-09-11,2024-10-03,2024-09-11,APPROVED,2026-05-05T00:00:29.882931
PROMO00835,CUST008,PROD013,TROPOS,New Product Launch,1.89,1.7275,8.6,0.1625,1956,317.85,34.17,2024-12-28,2025-01-04,2024-12-28,APPROVED,2026-05-05T00:00:29.882941
PROMO00836,CUST002,PROD001,NAV2,Market Development Fund,1.09,0.9341,14.3,0.1559,1016,158.39,3.29,2025-01-12,2025-02-07,2025-01-12,APPROVED,2026-05-05T00:00:29.882952
PROMO00837,CUST007,PROD007,M3_V133,Market Development Fund,0.99,0.9315,5.91,0.0585,2914,170.47,20.5,2024-10-13,2024-10-20,2024-10-13,APPROVED,2026-05-05T00:00:29.882964
PROMO00838,CUST011,PROD004,NAV1,Volume Discount,3.99,3.2399,18.8,0.7501,2134,1600.71,7.31,2025-02-08,2025-03-03,2025-02-08,APPROVED,2026-05-05T00:00:29.882975
PROMO00839,CUST009,PROD006,CLOUDSUITE,New Product Launch,4.29,3.4174,20.34,0.8726,982,856.89,8.65,2024-12-17,2025-01-11,2024-12-17,APPROVED,2026-05-05T00:00:29.882985
PROMO00840,CUST010,PROD001,NAV2,Market Development Fund,1.09,0.8541,21.64,0.2359,1639,386.64,8.52,2024-06-18,2024-07-16,2024-06-18,APPROVED,2026-05-05T00:00:29.882996
PROMO00841,CUST008,PROD015,TROPOS,Seasonal Promotion,1.45,1.2399,14.49,0.2101,341,71.64,14.26,2024-11-26,2024-12-23,2024-11-26,APPROVED,2026-05-05T00:00:29.883006
PROMO00842,CUST008,PROD015,TROPOS,Market Development Fund,1.45,1.1266,22.3,0.3234,2795,903.9,27.57,2024-08-24,2024-09-01,2024-08-24,APPROVED,2026-05-05T00:00:29.883016
PROMO00843,CUST009,PROD005,CLOUDSUITE,Clearance,3.49,2.9211,16.3,0.5689,2634,1498.48,-4.25,2024-10-11,2024-11-05,2024-10-11,APPROVED,2026-05-05T00:00:29.883026
PROMO00844,CUST011,PROD006,NAV1,Seasonal Promotion,4.29,3.3895,20.99,0.9005,2946,2652.87,6.22,2024-02-03,2024-02-10,2024-02-03,APPROVED,2026-05-05T00:00:29.883037
PROMO00845,CUST006,PROD007,M3_V133,Clearance,0.99,0.8165,17.53,0.1735,1409,244.46,10.58,2024-10-19,2024-11-14,2024-10-19,APPROVED,2026-05-05T00:00:29.883050
PROMO00846,CUST002,PROD014,NAV2,Market Development Fund,4.29,3.4041,20.65,0.8859,2575,2281.19,7.58,2024-12-27,2025-01-04,2024-12-27,APPROVED,2026-05-05T00:00:29.883060
PROMO00847,CUST005,PROD007,NAV2,Retailer Event,0.99,0.9233,6.74,0.0667,1996,133.13,28.18,2024-07-09,2024-07-25,2024-07-09,APPROVED,2026-05-05T00:00:29.883070
PROMO00848,CUST004,PROD009,NAV1,Market Development Fund,4.99,4.4386,11.05,0.5514,969,534.31,-3.5,2024-07-10,2024-07-23,2024-07-10,APPROVED,2026-05-05T00:00:29.883080
PROMO00849,CUST002,PROD008,NAV2,Seasonal Promotion,1.49,1.2647,15.12,0.2253,4003,901.88,2.61,2024-09-13,2024-10-05,2024-09-13,APPROVED,2026-05-05T00:00:29.883091
PROMO00850,CUST012,PROD014,CLOUDSUITE,Market Development Fund,4.29,3.6263,15.47,0.6637,2731,1812.56,29.87,2024-03-14,2024-04-06,2024-03-14,APPROVED,2026-05-05T00:00:29.883104
PROMO00851,CUST011,PROD003,NAV1,Retailer Event,2.29,2.0816,9.1,0.2084,349,72.73,23.55,2024-08-23,2024-09-15,2024-08-23,APPROVED,2026-05-05T00:00:29.883118
PROMO00852,CUST002,PROD001,NAV2,Market Development Fund,1.09,0.9677,11.22,0.1223,410,50.14,18.77,2024-12-17,2024-12-26,2024-12-17,APPROVED,2026-05-05T00:00:29.883128
PROMO00853,CUST006,PROD008,M3_V133,Market Development Fund,1.49,1.1506,22.78,0.3394,894,303.42,21.36,2024-09-23,2024-10-09,2024-09-23,APPROVED,2026-05-05T00:00:29.883138
PROMO00854,CUST001,PROD010,NAV1,Seasonal Promotion,1.49,1.1895,20.17,0.3005,1769,531.58,2.7,2024-06-13,2024-06-28,2024-06-13,APPROVED,2026-05-05T00:00:29.883148
PROMO00855,CUST009,PROD006,CLOUDSUITE,Seasonal Promotion,4.29,3.4123,20.46,0.8777,1013,889.11,1.3,2024-05-19,2024-05-29,2024-05-19,APPROVED,2026-05-05T00:00:29.883159
PROMO00856,CUST001,PROD010,NAV1,Clearance,1.49,1.2488,16.19,0.2412,888,214.19,9.01,2024-04-15,2024-05-02,2024-04-15,APPROVED,2026-05-05T00:00:29.883169
PROMO00857,CUST005,PROD003,NAV2,Seasonal Promotion,2.29,1.7434,23.87,0.5466,2370,1295.44,1.85,2024-10-20,2024-11-05,2024-10-20,APPROVED,2026-05-05T00:00:29.883179
